uid,airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment,airports-extended-geo-uk-only-join_country,airports-extended-geo-uk-only-join_type,layer,path,dest-airports_name,dest-airports_city,dest-airports_country,dest-airports_lat,dest-airports_long,dest-airports_type,src-airports_name,src-airports_city,src-airports_country,src-airports_lat,src-airports_long,src-airports_type
15130,BE,"2421",EXT,"552",BHD,"467",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport
15134,BE,"2421",EXT,"552",EDI,"535",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport
15138,BE,"2421",EXT,"552",GLA,"534",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport
15140,BE,"2421",EXT,"552",MAN,"478",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport
15143,BE,"2421",FAO,"1626",EXT,"552",,0,E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789,airport
15144,BE,"2421",FAO,"1626",SOU,"495",,0,E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789,airport
15145,BE,"2421",FLR,"1563",BHX,"469",,0,E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Peretola Airport,Florence,Italy,43.810001,11.2051,airport
15146,BE,"2421",GCI,"498",BHX,"469",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Guernsey Airport,Guernsey,Guernsey,49.435001373291,-2.60196995735168,airport
15147,BE,"2421",GCI,"498",EXT,"552",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Guernsey Airport,Guernsey,Guernsey,49.435001373291,-2.60196995735168,airport
15149,BE,"2421",GCI,"498",NWI,"547",Y,0,D38,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Norwich International Airport,Norwich,United Kingdom,52.6758003235,1.28278005123,airport,Guernsey Airport,Guernsey,Guernsey,49.435001373291,-2.60196995735168,airport
15150,BE,"2421",GCI,"498",SOU,"495",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Guernsey Airport,Guernsey,Guernsey,49.435001373291,-2.60196995735168,airport
15151,BE,"2421",GLA,"534",BEB,"538",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Benbecula Airport,Benbecula,United Kingdom,57.4810981750488,-7.36278009414673,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15152,BE,"2421",GLA,"534",BHD,"467",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15153,BE,"2421",GLA,"534",BHX,"469",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15154,BE,"2421",GLA,"534",BRR,"5575",Y,0,DHT,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Barra Airport,Barra,United Kingdom,57.0228,-7.44306,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15155,BE,"2421",GLA,"534",CAL,"5563",Y,0,DHT,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Campbeltown Airport,Campbeltown,United Kingdom,55.437198638916,-5.6863899230957,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15157,BE,"2421",GLA,"534",EMA,"523",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15158,BE,"2421",GLA,"534",EXT,"552",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15159,BE,"2421",GLA,"534",ILY,"536",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Islay Airport,Islay,United Kingdom,55.6819000244141,-6.25666999816895,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15161,BE,"2421",GLA,"534",KOI,"529",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15162,BE,"2421",GLA,"534",LBA,"517",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15163,BE,"2421",GLA,"534",LSI,"530",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Sumburgh Airport,Sumburgh,United Kingdom,59.8788986206055,-1.29556000232697,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15164,BE,"2421",GLA,"534",MAN,"478",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15165,BE,"2421",GLA,"534",SOU,"495",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15166,BE,"2421",GLA,"534",SYY,"541",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Stornoway Airport,Stornoway,United Kingdom,58.2155990600586,-6.33111000061035,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15167,BE,"2421",GLA,"534",TRE,"542",Y,0,SF3 DHT,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Tiree Airport,Tiree,United Kingdom,56.4991989135742,-6.86917018890381,airport,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport
15168,BE,"2421",HAJ,"352",BHX,"469",,0,E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Hannover Airport,Hannover,Germany,52.461101532,9.68507957458,airport
15169,BE,"2421",HAJ,"352",MAN,"478",,0,E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Hannover Airport,Hannover,Germany,52.461101532,9.68507957458,airport
15179,BE,"2421",ILY,"536",GLA,"534",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Islay Airport,Islay,United Kingdom,55.6819000244141,-6.25666999816895,airport
15181,BE,"2421",INV,"533",BHD,"467",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport
15182,BE,"2421",INV,"533",BHX,"469",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport
15183,BE,"2421",INV,"533",EDI,"535",Y,0,D38,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport
15184,BE,"2421",INV,"533",KOI,"529",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977,airport,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport
15185,BE,"2421",INV,"533",LSI,"530",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Sumburgh Airport,Sumburgh,United Kingdom,59.8788986206055,-1.29556000232697,airport,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport
15186,BE,"2421",INV,"533",MAN,"478",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport
15187,BE,"2421",INV,"533",SYY,"541",Y,0,SF3 D38,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Stornoway Airport,Stornoway,United Kingdom,58.2155990600586,-6.33111000061035,airport,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport
15188,BE,"2421",IOM,"520",BHX,"469",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957,airport
15189,BE,"2421",IOM,"520",LPL,"491",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,airport,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957,airport
15190,BE,"2421",IOM,"520",MAN,"478",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957,airport
15191,BE,"2421",JER,"499",BHX,"469",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
15192,BE,"2421",JER,"499",CWL,"488",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
15193,BE,"2421",JER,"499",DSA,"5562",,0,E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,53.4805378105,-1.01065635681,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
15194,BE,"2421",JER,"499",EDI,"535",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
15195,BE,"2421",JER,"499",EMA,"523",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
15196,BE,"2421",JER,"499",EXT,"552",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
15198,BE,"2421",JER,"499",GLA,"534",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
15199,BE,"2421",JER,"499",HUY,"515",,0,E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Humberside Airport,Humberside,United Kingdom,53.5744018554688,-0.350832998752594,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
15200,BE,"2421",JER,"499",MAN,"478",,0,E75 DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
15201,BE,"2421",JER,"499",NWI,"547",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Norwich International Airport,Norwich,United Kingdom,52.6758003235,1.28278005123,airport,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport
