uid,equipment,source_name,source_city,source_country,source_lat,source_long
15200,E75 DH4,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
15201,DH4,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
15202,DH4 E95,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
15215,DH4,Limoges Airport,Limoges,France,45.8628005981445,1.17944002151489
15217,DH4,La Rochelle-Île de Ré Airport,La Rochelle,France,46.17919921875,-1.19527995586395
15223,E75,Lyon Saint-Exupéry Airport,Lyon,France,45.725556,5.081111
15244,E75,Malpensa International Airport,Milano,Italy,45.6306,8.72811
15245,E75,Malpensa International Airport,Milano,Italy,45.6306,8.72811
15246,E95,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
15250,DH4,Ireland West Knock Airport,Connaught,Ireland,53.9103012084961,-8.81849002838135
15251,DH4 E75,Ireland West Knock Airport,Connaught,Ireland,53.9103012084961,-8.81849002838135
15255,E75 DH4,Nantes Atlantique Airport,Nantes,France,47.1531982422,-1.61073005199
15256,DH4,Nantes Atlantique Airport,Nantes,France,47.1531982422,-1.61073005199
15261,E75,Francisco de Sá Carneiro Airport,Porto,Portugal,41.2481002808,-8.68138980865
15262,DH4,Paris-Orly Airport,Paris,France,48.7233333,2.3794444
15263,E95,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
15264,E95,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
15265,DH4,Rennes-Saint-Jacques Airport,Rennes,France,48.0694999695,-1.73478996754
15266,DH4,Rennes-Saint-Jacques Airport,Rennes,France,48.0694999695,-1.73478996754
15289,E75 DH4,Stuttgart Airport,Stuttgart,Germany,48.6898994446,9.22196006775
15297,DH4,Waterford Airport,Waterford,Ireland,52.187198638916,-7.08695983886719
15298,DH4,Waterford Airport,Waterford,Ireland,52.187198638916,-7.08695983886719
15324,772,Hazrat Shahjalal International Airport,Dhaka,Bangladesh,23.843347,90.397783
15374,787,Al Maktoum International Airport,Dubai,United Arab Emirates,24.896356,55.161389
15561,ER3,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
15562,ER4,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
15563,ER4,Esbjerg Airport,Esbjerg,Denmark,55.525902,8.5534
15566,ER4,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556
15567,ER4,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.662799835205,12.279800415039
15569,ER3,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869
15570,ER4,Kristiansund Airport (Kvernberget),Kristiansund,Norway,63.111801147461,7.824520111084
15573,ER4,Munich Airport,Munich,Germany,48.353802,11.7861
15574,ER4,Malpensa International Airport,Milano,Italy,45.6306,8.72811
15577,ER3,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
15609,77W,Suvarnabhumi Airport,Bangkok,Thailand,13.6810998916626,100.747001647949
15759,319,Milano Linate Airport,Milan,Italy,45.445099,9.27674
15770,735,Riga International Airport,Riga,Latvia,56.9235992431641,23.9710998535156
15795,73C 735,Riga International Airport,Riga,Latvia,56.9235992431641,23.9710998535156
15974,767,Piarco International Airport,Port-of-spain,Trinidad and Tobago,10.5953998565674,-61.3372001647949
16748,330,Beijing Capital International Airport,Beijing,China,40.0801010131836,116.584999084473
16749,773,Beijing Capital International Airport,Beijing,China,40.0801010131836,116.584999084473
16844,346,Shanghai Pudong International Airport,Shanghai,China,31.1434001922607,121.805000305176
17394,F70,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
17395,737 E90 F70,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
17924,77W,Hong Kong International Airport,Hong Kong,Hong Kong,22.308901,113.915001
18043,320,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
18160,787,Guangzhou Baiyun International Airport,Guangzhou,China,23.3924007415771,113.299003601074
19642,757,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
19646,757,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
19650,757,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
19651,330 320,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
19672,330,Sir Grantley Adams International Airport,Bridgetown,Barbados,13.0746002197,-59.4925003052
19680,330,Cancún International Airport,Cancun,Mexico,21.0365009308,-86.8770980835
19681,330,Cancún International Airport,Cancun,Mexico,21.0365009308,-86.8770980835
19765,757,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
19813,757,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
19823,330,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
19863,330,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
19864,330,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
19900,757,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
19975,757,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,37.7509,20.8843
20169,764 77L 76W,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101
20175,76W,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101
20351,764,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325
20642,76W 77L,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.2123985290527,-83.353401184082
20727,346 333,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
20857,333,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292
20957,764 76W,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
21025,744,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
21026,744,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
21064,346 343 744,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971
21222,744,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
21230,744,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
21231,744,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
21304,744 333,Miami International Airport,Miami,United States,25.7931995391846,-80.2906036376953
21406,764,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802
21544,343,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
21739,76W,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998
21757,744,San Francisco International Airport,San Francisco,United States,37.6189994812012,-122.375
22194,73H,Aalborg Airport,Aalborg,Denmark,57.0927589138,9.84924316406
22196,73H,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
22198,73H,Ålesund Airport,Alesund,Norway,62.5625,6.11969995498657
22208,73H,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
22230,73H,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
22261,73H,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
22272,73H,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
22275,73H,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
22310,73H,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
22326,73H,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125
22331,73H,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125
22355,73H,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
22380,73H,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
22389,73H,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
22410,73H,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
22414,73H,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
22430,73H,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
22437,73H,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
22442,73H,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
22449,73H,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.662799835205,12.279800415039
22471,73H,Helsinki Vantaa Airport,Helsinki,Finland,60.317199707031,24.963300704956
22480,73H,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
22485,73H,Santorini Airport,Thira,Greece,36.3992004394531,25.4792995452881
22503,73H,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
22544,73H,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
22572,73H,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
22608,73H,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
22626,73H,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
22630,73H,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
22665,73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
22691,73H,Split Airport,Split,Croatia,43.5388984680176,16.2980003356934
22697,73H,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
22698,73H,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
22714,73H,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
22724,73H,"Tromsø Airport,",Tromso,Norway,69.6832962036133,18.9188995361328
22735,73H,Trondheim Airport Værnes,Trondheim,Norway,63.4578018,10.9239998
22748,73H,"Sandefjord Airport, Torp",Sandefjord,Norway,59.1866989136,10.258600235
22842,320,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
22885,AT7,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22895,320,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22897,AT4,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22900,AT4,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22903,AT7 AT4,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22910,AT7,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22913,AT7,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22918,AT7 AT4,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22928,320 319,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22929,320,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22935,320,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22942,AT7,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22949,AT4 AT7,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
22965,320,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
23012,319,Ireland West Knock Airport,Connaught,Ireland,53.9103012084961,-8.81849002838135
23021,AT7,Cork Airport,Cork,Ireland,51.8413009643555,-8.49110984802246
23022,AT7,Cork Airport,Cork,Ireland,51.8413009643555,-8.49110984802246
23025,AT7,Cork Airport,Cork,Ireland,51.8413009643555,-8.49110984802246
23027,AT7,Cork Airport,Cork,Ireland,51.8413009643555,-8.49110984802246
23029,320,Cork Airport,Cork,Ireland,51.8413009643555,-8.49110984802246
23031,AT7,Cork Airport,Cork,Ireland,51.8413009643555,-8.49110984802246
23034,AT7,Cork Airport,Cork,Ireland,51.8413009643555,-8.49110984802246
23037,320 319,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
23046,AT4 AT7,Shannon Airport,Shannon,Ireland,52.702,-8.92482
23048,AT4,Shannon Airport,Shannon,Ireland,52.702,-8.92482
23049,AT7,Shannon Airport,Shannon,Ireland,52.702,-8.92482
23052,320,Shannon Airport,Shannon,Ireland,52.702,-8.92482
23053,AT7 AT4,Shannon Airport,Shannon,Ireland,52.702,-8.92482
23136,77W,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
23170,77W 77L,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
23198,77W 388,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
23200,388,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
23207,77W 388,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
23219,77W,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
23672,788 77L,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.97789001465,38.7993011475
24095,77W 346 345,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,24.4330005645752,54.6511001586914
24098,332 77W,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,24.4330005645752,54.6511001586914
24128,319,Belgrade Nikola Tesla Airport,Belgrade,Serbia,44.8184013367,20.3090991974
24570,320 319 E90,Sofia Airport,Sofia,Bulgaria,42.6966934204102,23.4114360809326
24754,75W,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
24758,75W,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
24759,75W,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
24760,75W,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
25801,738,Aarhus Airport,Aarhus,Denmark,56.2999992371,10.6190004349
25804,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25806,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25807,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25811,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25813,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25816,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25817,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25818,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25820,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25824,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25828,738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
25836,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25839,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25841,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25850,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25852,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25861,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25862,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25863,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25871,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25877,738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
25899,738,Alghero-Fertilia Airport,Alghero,Italy,40.632099,8.29077
25905,738,Alghero-Fertilia Airport,Alghero,Italy,40.632099,8.29077
25910,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25913,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25915,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25920,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25922,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25932,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25933,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25934,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25940,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25944,738,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
25954,738,Ancona Falconara Airport,Ancona,Italy,43.616299,13.3623
25961,738,Eleftherios Venizelos International Airport,Athens,Greece,37.9364013672,23.9444999695
25965,738,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
25973,738,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
25974,738,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
25980,738,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
25982,738,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
25986,738,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
25991,738,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
26009,738,Brindisi – Salento Airport,Brindisi,Italy,40.6576,17.947001
26023,738,Il Caravaggio International Airport,Bergamo,Italy,45.673901,9.70417
26033,738,Il Caravaggio International Airport,Bergamo,Italy,45.673901,9.70417
26042,738,Il Caravaggio International Airport,Bergamo,Italy,45.673901,9.70417
26048,738,Il Caravaggio International Airport,Bergamo,Italy,45.673901,9.70417
26063,738,Il Caravaggio International Airport,Bergamo,Italy,45.673901,9.70417
26100,738,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France,43.4683333,-1.5311111
26115,738,Billund Airport,Billund,Denmark,55.7402992249,9.15178012848
